booking_id,booking_date,departure_date,advance_booking_days,passenger_name,email,phone,country,city,origin,destination,distance_miles,cabin_class,num_passengers,fare_per_passenger,total_fare,payment_method,payment_status,payment_attempts,booking_channel,bookings_last_24h,ip_address,device_id,device_reuse_count,is_cancelled,cancellation_time_hours,is_frequent_flyer,ff_miles,ff_tier,account_age_days,calculated_risk_score,is_fraud,fraud_flags,rule_based_score,num_flags,rule_based_prediction,ml_anomaly_prediction,ml_anomaly_score,ml_risk_label,final_fraud_score,final_risk_category
BK010682,2025-01-08,2025-01-31 00:00:00,23,Passenger682 Legit880,passenger682.legit880206@outlook.com,+454-871-5303,Singapore,Singapore,Dallas,Denver,641,Premium Economy,2,111.1,222.21,Debit Card,Success,1,Airport Counter,0,103.149.129.40,7bc3786b9c01b4fb,3,False,,False,0,,1339,0,False,CLEAN,0,0,LOW_RISK,1,-0.4122463302284044,NORMAL,4.28,LOW
BK010683,2025-01-27,2025-03-15 00:00:00,47,Passenger683 Legit935,passenger683.legit935752@outlook.com,+415-158-7177,Canada,Toronto,London,Paris,214,Premium Economy,3,37.11,111.32,Credit Card,Success,1,Mobile App,0,142.28.139.102,eb425fd911aa6353,2,False,,False,0,,192,0,False,CLEAN,0,0,LOW_RISK,1,-0.43574025780911013,NORMAL,7.38,LOW
BK010684,2025-01-11,2025-02-06 00:00:00,26,Passenger684 Legit422,passenger684.legit422576@outlook.com,+153-113-2175,UK,Birmingham,Chicago,Miami,1188,Premium Economy,4,203.65,814.61,Credit Card,Success,1,Airport Counter,2,90.187.197.17,28b666c2d4388194,3,False,,False,0,,920,0,False,CLEAN,0,0,LOW_RISK,1,-0.43921949078848355,NORMAL,7.83,LOW
BK010685,2024-11-23,2025-01-09 00:00:00,47,Passenger685 Legit682,passenger685.legit68289@hotmail.com,+738-374-2179,UK,Manchester,NYC,LHR,3451,Economy,3,413.7,1241.1,PayPal,Success,1,Airport Counter,1,90.254.183.207,9ba9baf0454935da,1,False,,True,40936,Silver,217,0,False,CLEAN,0,0,LOW_RISK,1,-0.4803349957883094,NORMAL,13.26,LOW
BK010686,2025-01-25,2025-02-01 00:00:00,7,Passenger686 Legit545,passenger686.legit545888@hotmail.com,+99-239-2471,UK,Birmingham,LAX,Tokyo,5478,Premium Economy,3,909.12,2727.35,Debit Card,Success,1,Travel Agent,2,90.207.18.145,edf2db4ed523064c,3,False,,True,116768,Gold,1184,0,False,CLEAN,0,0,LOW_RISK,-1,-0.5417252182861527,ANOMALY,21.36,LOW
BK010687,2025-01-17,2025-03-14 00:00:00,56,Passenger687 Legit336,passenger687.legit336449@hotmail.com,+692-882-1463,Canada,Toronto,NYC,LHR,3451,First Class,3,2295.54,6886.62,Points,Success,1,Call Center,0,142.158.103.30,cfb5f88f4ab62e8d,1,False,,False,0,,812,0,False,CLEAN,0,0,LOW_RISK,1,-0.5255020809953395,NORMAL,19.22,LOW
BK010688,2025-01-14,2025-03-02 00:00:00,47,Passenger688 Legit624,passenger688.legit624239@gmail.com,+149-146-3597,UAE,Dubai,London,Paris,214,Economy,1,25.82,25.82,Credit Card,Success,1,Call Center,1,6.145.245.2,4130f75f818e1f77,1,True,454.0,False,0,,1130,0,False,CLEAN,0,0,LOW_RISK,1,-0.4189136476809819,NORMAL,5.16,LOW
BK010689,2025-01-25,2025-03-21 00:00:00,55,Passenger689 Legit416,passenger689.legit416411@outlook.com,+587-558-8375,Singapore,Singapore,Orlando,Vegas,2028,Business,1,749.02,749.02,Debit Card,Success,1,Call Center,1,103.11.208.63,111770d6b8ec061a,2,False,,False,0,,257,0,False,CLEAN,0,0,LOW_RISK,1,-0.4302339053869893,NORMAL,6.65,LOW
BK010690,2025-01-12,2025-02-15 00:00:00,34,Passenger690 Legit495,passenger690.legit495986@hotmail.com,+452-180-2800,France,Paris,Dallas,Denver,641,Business,2,247.1,494.19,Bank Transfer,Success,1,Call Center,2,51.4.91.95,488a014d39bb8c69,1,False,,True,113403,Gold,1561,0,False,CLEAN,0,0,LOW_RISK,1,-0.49799991804015276,NORMAL,15.59,LOW
BK010691,2024-11-11,2024-12-08 00:00:00,27,Passenger691 Legit406,passenger691.legit406939@icloud.com,+636-970-6495,France,Lyon,Chicago,Miami,1188,First Class,3,838.81,2516.43,Bank Transfer,Success,1,Call Center,1,51.113.157.182,b0ef054eaea11757,1,False,,False,0,,428,0,False,CLEAN,0,0,LOW_RISK,1,-0.4316848036921461,NORMAL,6.84,LOW
BK010692,2024-12-02,2025-01-26 00:00:00,55,Passenger692 Legit717,passenger692.legit717854@outlook.com,+283-692-8387,France,Paris,Toronto,Vancouver,2080,Business,2,803.07,1606.14,PayPal,Success,1,Airport Counter,2,51.74.114.13,68ac98b53c958162,2,False,,True,130050,Gold,1661,0,False,CLEAN,0,0,LOW_RISK,-1,-0.5418856717083966,ANOMALY,21.38,LOW
BK010693,2025-01-08,2025-02-25 00:00:00,48,Passenger693 Legit689,passenger693.legit689879@outlook.com,+103-355-3583,Germany,Frankfurt,London,Paris,214,Economy,1,30.8,30.8,Points,Success,1,Website,1,46.245.167.78,42904fec631e13c9,3,False,,True,113212,Gold,938,0,False,CLEAN,0,0,LOW_RISK,1,-0.505117003835175,NORMAL,16.53,LOW
BK010694,2024-11-17,2025-01-12 00:00:00,56,Passenger694 Legit919,passenger694.legit919251@gmail.com,+44-409-5557,Canada,Toronto,Toronto,Vancouver,2080,First Class,3,1266.03,3798.1,Credit Card,Success,1,Mobile App,2,147.54.69.200,f15b9129c4ae8860,1,False,,False,0,,985,0,False,CLEAN,0,0,LOW_RISK,1,-0.460174183039453,NORMAL,10.6,LOW
BK010695,2025-01-16,2025-02-17 00:00:00,32,Passenger695 Legit641,passenger695.legit641597@outlook.com,+644-793-8722,Australia,Melbourne,Dubai,Mumbai,1200,Economy,4,171.54,686.16,Credit Card,Success,1,Call Center,2,2.96.132.179,cbdf311be0ecbe0d,2,False,,True,63411,Gold,1290,0,False,CLEAN,0,0,LOW_RISK,1,-0.4901102748671417,NORMAL,14.55,LOW
BK010696,2024-11-27,2024-12-22 00:00:00,25,Passenger696 Legit149,passenger696.legit149849@hotmail.com,+162-786-3223,Canada,Toronto,Tokyo,Seoul,735,Economy,2,84.54,169.07,Bank Transfer,Success,1,Mobile App,2,142.9.154.60,fb54e846f8ae8a20,2,False,,False,0,,1698,0,False,CLEAN,0,0,LOW_RISK,1,-0.42531318627049375,NORMAL,6.0,LOW
BK010697,2024-12-21,2025-02-16 00:00:00,57,Passenger697 Legit920,passenger697.legit92034@icloud.com,+811-766-6141,Germany,Berlin,London,Paris,214,Premium Economy,3,39.08,117.23,Points,Success,1,Travel Agent,1,46.32.238.68,de6d7a3473f04128,1,False,,False,0,,299,0,False,CLEAN,0,0,LOW_RISK,1,-0.44653156736931005,NORMAL,8.8,LOW
BK010698,2024-12-17,2024-12-27 00:00:00,10,Passenger698 Legit649,passenger698.legit649835@icloud.com,+625-387-7916,Canada,Toronto,Singapore,Bangkok,882,First Class,3,505.04,1515.13,PayPal,Success,1,Mobile App,2,142.119.4.35,1780ffcb6a5d7ab9,1,False,,False,0,,400,0,False,CLEAN,0,0,LOW_RISK,1,-0.4430736589372473,NORMAL,8.34,LOW
BK010699,2024-11-30,2024-12-08 00:00:00,8,Passenger699 Legit998,passenger699.legit998260@hotmail.com,+480-551-2109,Australia,Sydney,NYC,LAX,2451,Economy,4,333.82,1335.3,PayPal,Success,1,Mobile App,1,2.161.127.231,b4dedc95d26af78d,1,False,,False,0,,611,0,False,CLEAN,0,0,LOW_RISK,1,-0.46128413552175124,NORMAL,10.75,LOW
BK010700,2024-11-30,2025-01-05 00:00:00,36,Passenger700 Fraud277,1475x35@throwaway.email,+48-230-9850,India,Delhi,Tokyo,Seoul,735,Business,2,156.55,313.11,Points,Success,1,Mobile App,0,103.224.211.235,35ed17d68e324b35,19,False,,False,0,,15,45,True,"SUSPICIOUS_EMAIL,DEVICE_ABUSE",55,2,MEDIUM_RISK,-1,-0.5564551308465986,ANOMALY,56.3,MEDIUM
BK010701,2024-12-12,2025-02-09 00:00:00,59,Passenger701 Legit807,passenger701.legit807109@icloud.com,+806-952-3996,India,Delhi,Houston,Phoenix,1009,Business,1,369.01,369.01,Points,Success,1,Travel Agent,2,106.173.32.47,622ff89048f62e89,2,False,,False,0,,1377,0,False,CLEAN,0,0,LOW_RISK,1,-0.4490060197537842,NORMAL,9.13,LOW
BK010702,2024-12-21,2025-02-14 00:00:00,55,Passenger702 Legit451,passenger702.legit451730@outlook.com,+937-619-3415,Germany,Munich,Boston,SFO,2704,Premium Economy,4,474.42,1897.68,Debit Card,Success,1,Mobile App,0,46.24.61.136,07d79071c28a1266,3,True,378.0,False,0,,1312,0,False,CLEAN,0,0,LOW_RISK,1,-0.47624974272442,NORMAL,12.72,LOW
BK010703,2024-11-07,2024-12-26 00:00:00,49,Passenger703 Legit860,passenger703.legit860876@gmail.com,+884-944-8941,UK,Manchester,Toronto,Vancouver,2080,Business,1,853.17,853.17,Debit Card,Success,1,Airport Counter,2,90.181.91.154,0c34182bc01c0668,3,False,,False,0,,1191,0,False,CLEAN,0,0,LOW_RISK,1,-0.4275919862600033,NORMAL,6.3,LOW
BK010704,2025-01-03,2025-01-20 00:00:00,17,Passenger704 Fraud279,passenger704.fraud279187@yahoo.com,+22-469-5739,Australia,Sydney,LAX,Tokyo,5478,Premium Economy,1,347.92,347.92,PayPal,Success,1,Website,0,6.154.226.225,f1d8c77a91830533,2,True,34.0,False,0,,19,0,True,CLEAN,0,0,LOW_RISK,1,-0.42412254461109056,NORMAL,5.84,LOW
BK010705,2024-12-05,2025-01-10 00:00:00,36,Passenger705 Legit438,passenger705.legit43811@outlook.com,+629-799-7185,USA,Los Angeles,NYC,LAX,2451,Business,1,956.15,956.15,PayPal,Success,1,Airport Counter,2,3.203.218.163,751e4e5d00ab0038,1,False,,False,0,,1697,0,False,CLEAN,0,0,LOW_RISK,1,-0.4451321217323641,NORMAL,8.61,LOW
BK010706,2024-11-24,2024-12-29 00:00:00,35,Passenger706 Legit338,passenger706.legit338327@yahoo.com,+164-467-3516,Japan,Osaka,Dallas,Denver,641,Economy,4,71.09,284.35,Bank Transfer,Success,1,Airport Counter,0,126.188.80.39,482768675bed7917,2,False,,False,0,,1754,0,False,CLEAN,0,0,LOW_RISK,1,-0.47089201981152906,NORMAL,12.01,LOW
BK010707,2025-01-15,2025-02-11 00:00:00,27,Passenger707 Legit143,passenger707.legit143239@hotmail.com,+251-574-3525,UAE,Abu Dhabi,LAX,Tokyo,5478,First Class,2,3773.25,7546.5,PayPal,Success,1,Travel Agent,0,6.132.13.166,d3046d3c6a1e797d,3,False,,True,33041,Silver,636,0,False,CLEAN,0,0,LOW_RISK,-1,-0.5557267446351823,ANOMALY,23.2,LOW
BK010708,2024-11-06,2024-11-15 00:00:00,9,Passenger708 Legit878,passenger708.legit878548@yahoo.com,+722-976-3572,India,Bangalore,Sydney,Melbourne,442,Economy,1,50.55,50.55,Debit Card,Success,1,Call Center,2,106.190.78.223,13b7b9ad015a71ea,3,False,,False,0,,1002,0,False,CLEAN,0,0,LOW_RISK,1,-0.4212934895645416,NORMAL,5.47,LOW
BK010709,2025-01-14,2025-01-28 00:00:00,14,Passenger709 Legit108,passenger709.legit108269@icloud.com,+551-159-7380,Germany,Munich,NYC,LHR,3451,Business,3,1397.68,4193.05,Credit Card,Success,1,Travel Agent,1,46.125.160.134,e9e403ec23623191,3,False,,False,0,,757,0,False,CLEAN,0,0,LOW_RISK,1,-0.4653257387756443,NORMAL,11.28,LOW
BK010710,2024-12-10,2025-02-04 00:00:00,56,Passenger710 Legit508,passenger710.legit508446@yahoo.com,+223-403-3953,UK,Birmingham,Dubai,Mumbai,1200,Economy,2,160.48,320.96,Bank Transfer,Success,1,Mobile App,0,80.156.32.12,932611ba2e4f1db3,1,False,,False,0,,410,0,False,CLEAN,0,0,LOW_RISK,1,-0.42695133873089586,NORMAL,6.22,LOW
BK010711,2025-01-12,2025-03-09 00:00:00,56,Passenger711 Legit597,passenger711.legit597483@icloud.com,+458-257-7656,UK,London,Orlando,Vegas,2028,Business,1,799.81,799.81,Points,Success,1,Website,0,90.216.209.6,e5424732f458e788,3,False,,False,0,,307,0,False,CLEAN,0,0,LOW_RISK,1,-0.44632046780051976,NORMAL,8.77,LOW
BK010712,2024-11-21,2024-12-04 00:00:00,13,Passenger712 Fraud301,2578x42@tempmail.com,+335-929-3940,Germany,Munich,Dubai,Mumbai,1200,Business,1,505.33,505.33,Points,Success,1,Airport Counter,14,46.30.230.102,ae7cf709a99d8388,1,False,,False,0,,27,55,True,"SUSPICIOUS_EMAIL,HIGH_VELOCITY",60,2,MEDIUM_RISK,-1,-0.5433492770868029,ANOMALY,57.57,MEDIUM
BK010713,2024-11-27,2025-01-05 00:00:00,39,Passenger713 Legit964,passenger713.legit964690@yahoo.com,+220-934-8924,France,Lyon,Orlando,Vegas,2028,First Class,1,1279.71,1279.71,Credit Card,Success,1,Travel Agent,1,51.126.222.142,83c5c9bf051af8e1,1,True,100.0,True,137603,Gold,1800,0,False,CLEAN,0,0,LOW_RISK,-1,-0.5742301059012221,ANOMALY,25.65,LOW
BK010714,2025-01-17,2025-02-02 00:00:00,16,Passenger714 Legit331,passenger714.legit331554@icloud.com,+749-329-6723,UK,Birmingham,Dubai,Mumbai,1200,Premium Economy,4,242.17,968.68,Credit Card,Success,1,Travel Agent,1,90.197.48.167,5c1b90b7447e86e0,2,False,,False,0,,1371,0,False,CLEAN,0,0,LOW_RISK,1,-0.44385967334115306,NORMAL,8.45,LOW
BK010715,2025-01-08,2025-02-17 00:00:00,40,Passenger715 Legit750,passenger715.legit750833@outlook.com,+254-888-2229,UK,Birmingham,Tokyo,Seoul,735,Premium Economy,4,143.15,572.6,Bank Transfer,Success,1,Call Center,2,90.126.153.90,72686e20cf7649de,2,False,,False,0,,1646,0,False,CLEAN,0,0,LOW_RISK,1,-0.4524592772224846,NORMAL,9.58,LOW
BK010716,2024-12-21,2025-01-21 00:00:00,31,Passenger716 Legit254,passenger716.legit254547@hotmail.com,+783-274-6798,UAE,Abu Dhabi,Dubai,Mumbai,1200,Economy,2,143.58,287.17,Debit Card,Success,1,Call Center,0,6.222.4.196,7448fe254cfa6428,3,False,,True,10891,Bronze,1091,0,False,CLEAN,0,0,LOW_RISK,1,-0.4072185152882308,NORMAL,3.61,LOW
BK010717,2025-01-19,2025-02-21 00:00:00,33,Passenger717 Legit586,passenger717.legit58665@hotmail.com,+588-733-7493,Singapore,Singapore,LAX,Tokyo,5478,First Class,1,3512.7,3512.7,Points,Success,1,Call Center,2,103.145.207.71,8d64a6939d40b9df,3,False,,False,0,,1212,0,False,CLEAN,0,0,LOW_RISK,1,-0.48117481987028443,NORMAL,13.37,LOW
BK010718,2024-12-30,2025-01-21 00:00:00,22,Passenger718 Legit215,passenger718.legit215532@outlook.com,+212-508-9788,India,Delhi,Boston,SFO,2704,Economy,4,320.55,1282.2,Points,Success,1,Call Center,0,106.201.5.84,862edcd84118e088,1,False,,False,0,,244,0,False,CLEAN,0,0,LOW_RISK,1,-0.47224108684827987,NORMAL,12.19,LOW
BK010719,2024-11-06,2024-12-08 00:00:00,32,Passenger719 Legit242,passenger719.legit242567@icloud.com,+924-162-1296,Singapore,Singapore,Houston,Phoenix,1009,Premium Economy,3,192.59,577.77,PayPal,Success,1,Website,2,103.21.168.124,dba8078c31d743bc,3,False,,False,0,,1447,0,False,CLEAN,0,0,LOW_RISK,1,-0.4183338914840015,NORMAL,5.08,LOW
BK010720,2024-11-14,2024-12-26 00:00:00,42,Passenger720 Legit585,passenger720.legit585887@yahoo.com,+15-252-8324,UAE,Abu Dhabi,Dallas,Denver,641,Business,1,210.95,210.95,Debit Card,Success,1,Website,2,6.104.8.234,66d9668ff4e06040,2,False,,True,73435,Gold,1751,0,False,CLEAN,0,0,LOW_RISK,1,-0.49945389793066713,NORMAL,15.78,LOW
BK010721,2025-01-09,2025-02-27 00:00:00,49,Passenger721 Legit945,passenger721.legit945460@icloud.com,+54-614-8861,India,Delhi,Houston,Phoenix,1009,Economy,1,128.25,128.25,Debit Card,Success,1,Mobile App,1,125.62.24.60,a707dc2dc8f32469,2,False,,False,0,,449,0,False,CLEAN,0,0,LOW_RISK,1,-0.41010835198011253,NORMAL,3.99,LOW
BK010722,2025-01-01,2025-01-25 00:00:00,24,Passenger722 Legit144,passenger722.legit144573@hotmail.com,+839-483-3700,UAE,Abu Dhabi,Boston,SFO,2704,Business,1,986.43,986.43,Debit Card,Success,1,Travel Agent,0,6.217.91.48,3b371001be051c61,1,False,,True,66842,Gold,621,0,False,CLEAN,0,0,LOW_RISK,1,-0.4996976566883715,NORMAL,15.81,LOW
BK010723,2024-12-08,2025-01-12 00:00:00,35,Passenger723 Legit763,passenger723.legit763511@outlook.com,+492-498-5973,USA,Chicago,London,Paris,214,Business,3,77.94,233.83,Debit Card,Success,1,Website,0,3.160.3.126,3777bb7e852b4f3a,1,False,,True,96146,Gold,626,0,False,CLEAN,0,0,LOW_RISK,1,-0.49283366111320687,NORMAL,14.91,LOW
BK010724,2025-01-16,2025-01-16 09:00:00,0,Passenger724 Fraud818,passenger724.fraud818970@gmail.com,+953-989-2113,Singapore,Singapore,Sydney,Melbourne,442,First Class,1,289.61,289.61,Bank Transfer,Success,1,Airport Counter,2,6.166.87.47,b6890ea273d95532,1,False,,False,0,,10,15,True,CLEAN,0,0,LOW_RISK,1,-0.45796354120513805,NORMAL,10.31,LOW
BK010725,2024-12-12,2025-01-21 00:00:00,40,Passenger725 Fraud218,6504x68@tempmail.com,+372-415-2519,UK,Manchester,Orlando,Vegas,2028,Business,2,716.04,1432.09,Debit Card,Success,1,Call Center,2,90.57.236.31,739e4abf2e856c1e,3,False,,True,4741,Bronze,27,30,True,SUSPICIOUS_EMAIL,35,1,LOW_RISK,1,-0.442111847698463,NORMAL,29.22,LOW
BK010726,2024-12-13,2025-01-03 00:00:00,21,Passenger726 Legit308,passenger726.legit308228@yahoo.com,+128-642-4567,Japan,Tokyo,NYC,LAX,2451,First Class,1,1709.06,1709.06,Credit Card,Success,1,Airport Counter,0,126.19.242.130,123437c434bf614f,1,False,,False,0,,902,0,False,CLEAN,0,0,LOW_RISK,1,-0.44497607558280433,NORMAL,8.59,LOW
BK010727,2024-12-31,2025-01-19 00:00:00,19,Passenger727 Legit591,passenger727.legit591848@icloud.com,+446-288-6176,USA,Chicago,Orlando,Vegas,2028,Economy,3,232.28,696.83,Bank Transfer,Success,1,Mobile App,1,3.247.25.26,3705cf9b5ee05801,3,False,,False,0,,1584,0,False,CLEAN,0,0,LOW_RISK,1,-0.43325153009814404,NORMAL,7.05,LOW
BK010728,2024-12-19,2025-01-26 00:00:00,38,Passenger728 Legit399,passenger728.legit399491@hotmail.com,+761-487-3663,UK,Birmingham,Dallas,Denver,641,First Class,1,460.01,460.01,Debit Card,Success,1,Travel Agent,2,90.134.174.14,a012b28525c7b195,3,False,,False,0,,1592,0,False,CLEAN,0,0,LOW_RISK,1,-0.42261752742499714,NORMAL,5.64,LOW
BK010729,2025-01-16,2025-02-16 00:00:00,31,Passenger729 Fraud149,4833test91@guerrillamail.com,+168-197-2392,Australia,Brisbane,Orlando,Vegas,2028,First Class,2,1157.25,2314.5,PayPal,Success,8,Travel Agent,1,103.168.178.194,ba13223a817e8a78,8,True,170.0,True,9565,Bronze,14,35,True,"MULTIPLE_PAYMENT_FAILS,SUSPICIOUS_EMAIL",65,2,MEDIUM_RISK,-1,-0.6480595930419595,ANOMALY,74.39,HIGH
BK010730,2025-01-24,2025-03-12 00:00:00,47,Passenger730 Legit723,passenger730.legit723307@icloud.com,+554-292-8403,UK,London,London,Paris,214,Economy,4,23.22,92.89,PayPal,Success,1,Call Center,0,90.105.217.128,0fde9ba9a9ba0a30,1,False,,False,0,,1251,0,False,CLEAN,0,0,LOW_RISK,1,-0.4532666200366,NORMAL,9.69,LOW
BK010731,2024-11-28,2024-12-12 00:00:00,14,Passenger731 Fraud286,8117test15@tempmail.com,+592-351-9055,Germany,Frankfurt,Dubai,Mumbai,1200,Economy,2,144.14,288.28,Credit Card,Failed,7,Call Center,11,46.113.191.23,c9acbe1dffc2cf8f,2,False,,True,7613,Bronze,30,100,True,"MULTIPLE_PAYMENT_FAILS,SUSPICIOUS_EMAIL,HIGH_VELOCITY,PAYMENT_FAILED",100,4,HIGH_RISK,-1,-0.6457111230150366,ANOMALY,95.08,CRITICAL
BK010732,2025-01-25,2025-02-21 00:00:00,27,Passenger732 Legit887,passenger732.legit887690@hotmail.com,+21-864-2991,Australia,Sydney,Sydney,Melbourne,442,Economy,2,60.26,120.53,Credit Card,Success,1,Airport Counter,1,2.68.161.90,ac4c36f28776021c,1,False,,True,20485,Bronze,1593,0,False,CLEAN,0,0,LOW_RISK,1,-0.4386519821828642,NORMAL,7.76,LOW
BK010733,2024-11-13,2024-12-22 00:00:00,39,Passenger733 Legit946,passenger733.legit946291@outlook.com,+63-238-5904,UK,London,Orlando,Vegas,2028,Premium Economy,4,351.16,1404.64,Credit Card,Success,1,Mobile App,1,90.71.225.21,5fb496b2044bd158,3,False,,False,0,,1001,0,False,CLEAN,0,0,LOW_RISK,1,-0.43687314937098004,NORMAL,7.53,LOW
BK010734,2024-12-01,2025-01-28 00:00:00,58,Passenger734 Legit314,passenger734.legit314722@gmail.com,+642-441-9921,France,Paris,Atlanta,Seattle,2182,Business,4,728.26,2913.04,PayPal,Success,1,Travel Agent,1,51.249.95.92,ffc8f9e85965f2a8,1,False,,True,107993,Gold,1570,0,False,CLEAN,0,0,LOW_RISK,-1,-0.5569271500291473,ANOMALY,23.36,LOW
BK010735,2025-01-05,2025-01-27 00:00:00,22,Passenger735 Legit775,passenger735.legit775187@hotmail.com,+29-975-3595,Japan,Osaka,LAX,Tokyo,5478,First Class,4,3362.26,13449.03,PayPal,Success,1,Airport Counter,0,126.130.131.18,7ad4adf3d23e0630,3,False,,True,32483,Silver,1456,0,False,CLEAN,0,0,LOW_RISK,-1,-0.6395783645959219,ANOMALY,34.27,LOW
BK010736,2025-01-21,2025-02-10 00:00:00,20,Passenger736 Legit572,passenger736.legit572420@outlook.com,+44-482-3038,UAE,Abu Dhabi,Atlanta,Seattle,2182,Economy,2,288.23,576.46,Points,Success,1,Website,1,5.249.214.54,93a30aa17df778b5,1,False,,False,0,,389,0,False,CLEAN,0,0,LOW_RISK,1,-0.40127449573574503,NORMAL,2.83,LOW
BK010737,2024-12-05,2025-01-10 00:00:00,36,Passenger737 Legit365,passenger737.legit365774@icloud.com,+236-706-6193,UK,Birmingham,London,Paris,214,Premium Economy,1,41.32,41.32,Points,Success,1,Travel Agent,1,80.88.88.130,da72c11054e55394,2,False,,False,0,,1747,0,False,CLEAN,0,0,LOW_RISK,1,-0.4334610938952578,NORMAL,7.07,LOW
BK010738,2024-12-15,2024-12-29 00:00:00,14,Passenger738 Legit427,passenger738.legit427551@hotmail.com,+140-966-9043,Australia,Melbourne,Singapore,Bangkok,882,Economy,4,103.7,414.79,Debit Card,Success,1,Travel Agent,1,1.103.156.243,1a291e08b4c77aac,3,False,,False,0,,313,0,False,CLEAN,0,0,LOW_RISK,1,-0.46577592378204774,NORMAL,11.34,LOW
BK010739,2024-12-31,2025-02-04 00:00:00,35,Passenger739 Legit310,passenger739.legit310750@yahoo.com,+220-514-5652,UAE,Dubai,Orlando,Vegas,2028,First Class,4,1100.2,4400.81,PayPal,Success,1,Airport Counter,0,6.98.214.249,cb2ba41c4a74ee59,1,False,,False,0,,894,0,False,CLEAN,0,0,LOW_RISK,1,-0.49767999615541103,NORMAL,15.55,LOW
BK010740,2024-12-04,2024-12-15 00:00:00,11,Passenger740 Legit270,passenger740.legit270916@gmail.com,+626-135-6834,Canada,Toronto,NYC,LAX,2451,First Class,4,1382.64,5530.55,PayPal,Success,1,Website,2,147.139.51.145,16bdc30872c6cb6c,1,False,,False,0,,671,0,False,CLEAN,0,0,LOW_RISK,-1,-0.529075239830365,ANOMALY,19.69,LOW
BK010741,2024-11-08,2024-12-24 00:00:00,46,Passenger741 Legit758,passenger741.legit758102@yahoo.com,+148-868-5539,Japan,Osaka,NYC,LHR,3451,First Class,1,2228.41,2228.41,Points,Success,1,Airport Counter,1,126.93.90.96,c9df8f7c181c917e,2,False,,False,0,,559,0,False,CLEAN,0,0,LOW_RISK,1,-0.44360160164023504,NORMAL,8.41,LOW
BK010742,2025-01-28,2025-03-17 00:00:00,48,Passenger742 Legit371,passenger742.legit371430@gmail.com,+111-646-1845,Australia,Sydney,Sydney,Melbourne,442,Economy,2,52.6,105.19,Points,Success,1,Website,1,1.76.204.115,34e2df8c7925e676,3,False,,False,0,,490,0,False,CLEAN,0,0,LOW_RISK,1,-0.4056834921613962,NORMAL,3.41,LOW
BK010743,2024-12-13,2025-02-07 00:00:00,56,Passenger743 Legit132,passenger743.legit132915@hotmail.com,+739-238-2148,Australia,Melbourne,Toronto,Vancouver,2080,Business,2,765.86,1531.72,Points,Success,1,Travel Agent,1,2.15.30.25,30beab8dc946572e,1,False,,False,0,,1333,0,False,CLEAN,0,0,LOW_RISK,1,-0.42402951059219235,NORMAL,5.83,LOW
BK010744,2024-12-30,2025-01-19 00:00:00,20,Passenger744 Legit126,passenger744.legit12692@yahoo.com,+771-897-1567,France,Lyon,Singapore,Bangkok,882,First Class,2,501.72,1003.44,Credit Card,Success,1,Airport Counter,1,51.199.253.37,04c4690f474b42c9,1,True,283.0,False,0,,1633,0,False,CLEAN,0,0,LOW_RISK,1,-0.426638280296006,NORMAL,6.17,LOW
BK010745,2024-11-15,2024-12-23 00:00:00,38,Passenger745 Legit861,passenger745.legit861172@icloud.com,+828-170-8765,UK,Birmingham,Boston,SFO,2704,Economy,4,317.03,1268.13,Debit Card,Success,1,Call Center,1,80.94.184.37,16c9ebd0c5e56cfe,3,False,,True,52470,Gold,619,0,False,CLEAN,0,0,LOW_RISK,1,-0.4732801543236451,NORMAL,12.33,LOW
BK010746,2024-11-11,2024-11-27 00:00:00,16,Passenger746 Legit376,passenger746.legit376279@outlook.com,+760-943-8308,USA,Miami,Singapore,Bangkok,882,First Class,2,535.95,1071.89,Credit Card,Success,1,Call Center,0,3.66.240.105,072adf5ac5df12c2,3,False,,False,0,,1654,0,False,CLEAN,0,0,LOW_RISK,1,-0.44236947886081346,NORMAL,8.25,LOW
BK010747,2024-12-05,2025-01-03 00:00:00,29,Passenger747 Legit793,passenger747.legit793115@hotmail.com,+38-234-2732,UAE,Abu Dhabi,LAX,Tokyo,5478,Economy,1,654.67,654.67,Points,Success,1,Airport Counter,1,6.211.130.123,3585548f84644c39,2,False,,False,0,,1232,0,False,CLEAN,0,0,LOW_RISK,1,-0.4066630461894784,NORMAL,3.54,LOW
BK010748,2024-12-30,2025-01-30 00:00:00,31,Passenger748 Legit229,passenger748.legit229513@icloud.com,+276-419-8474,USA,New York,Chicago,Miami,1188,Business,1,450.5,450.5,Debit Card,Success,1,Travel Agent,1,3.43.223.77,1127a06618d7fff7,1,False,,False,0,,1744,0,False,CLEAN,0,0,LOW_RISK,1,-0.42900543019701526,NORMAL,6.49,LOW
BK010749,2024-11-26,2024-12-28 00:00:00,32,Passenger749 Legit943,passenger749.legit943641@yahoo.com,+854-302-6341,France,Marseille,Singapore,Bangkok,882,Premium Economy,3,168.62,505.86,Points,Success,1,Airport Counter,0,51.114.210.82,ecee0adbe54a4997,2,False,,False,0,,199,0,False,CLEAN,0,0,LOW_RISK,1,-0.41905350400875413,NORMAL,5.17,LOW
